food_id,name,category,price,quantity_available,nutrition_tag,seller_id,location
5543,Watermelon,fruit,1582,27,Vitamin Rich,261,"Ilaro, Ogun"
5544,Watermelon,fruit,725,137,Vitamin Rich,264,"Shagamu, Ogun"
5545,Watermelon,fruit,1001,128,High Fibre,267,"Akure, Ondo"
5546,Watermelon,fruit,799,127,High Fibre,270,"Ikare, Ondo"
5547,Watermelon,fruit,1933,197,Vitamin Rich,271,"Oka-Akoko, Ondo"
5548,Watermelon,fruit,2348,167,Vitamin Rich,276,"Ondo, Ondo"
5549,Watermelon,fruit,778,105,High Fibre,277,"Owo, Ondo"
5550,Watermelon,fruit,1560,69,Vitamin Rich,282,"Ede, Osun"
5551,Watermelon,fruit,1642,83,High Fibre,283,"Ikire, Osun"
5552,Watermelon,fruit,1482,193,High Fibre,286,"Ikirun, Osun"
5553,Watermelon,fruit,1100,153,High Fibre,289,"Ila, Osun"
5554,Watermelon,fruit,1745,193,High Fibre,293,"Ile-Ife, Osun"
5555,Watermelon,fruit,1537,97,High Fibre,297,"Ilesha, Osun"
5556,Watermelon,fruit,1854,23,Vitamin Rich,298,"Ilobu, Osun"
5557,Watermelon,fruit,2280,62,High Fibre,301,"Inisa, Osun"
5558,Watermelon,fruit,1524,69,High Fibre,306,"Iwo, Osun"
5559,Watermelon,fruit,778,44,High Fibre,308,"Oshogbo, Osun"
5560,Watermelon,fruit,1006,199,Vitamin Rich,312,"Ibadan, Oyo"
5561,Watermelon,fruit,551,79,Vitamin Rich,313,"Iseyin, Oyo"
5562,Watermelon,fruit,1080,62,Vitamin Rich,316,"Ogbomosho, Oyo"
5563,Watermelon,fruit,1287,65,High Fibre,319,"Oyo, Oyo"
5564,Watermelon,fruit,1078,179,Vitamin Rich,322,"Saki, Oyo"
5565,Watermelon,fruit,2105,26,Vitamin Rich,327,"Bukuru, Plateau"
5566,Watermelon,fruit,926,136,Vitamin Rich,330,"Jos, Plateau"
5567,Watermelon,fruit,876,39,High Fibre,332,"Vom, Plateau"
5568,Watermelon,fruit,2353,132,Vitamin Rich,334,"Wase, Plateau"
5569,Watermelon,fruit,582,178,Vitamin Rich,339,"Bonny, Rivers"
5570,Watermelon,fruit,908,70,Vitamin Rich,340,"Degema, Rivers"
5571,Watermelon,fruit,1562,58,High Fibre,343,"Okrika, Rivers"
5572,Watermelon,fruit,1531,192,Vitamin Rich,346,"Port Harcourt, Rivers"
5573,Watermelon,fruit,813,194,High Fibre,349,"Sokoto, Sokoto"
5574,Watermelon,fruit,2101,42,High Fibre,352,"Ibi, Taraba"
5575,Watermelon,fruit,1469,74,High Fibre,356,"Jalingo, Taraba"
5576,Watermelon,fruit,1930,71,Vitamin Rich,360,"Muri, Taraba"
5577,Watermelon,fruit,2323,71,High Fibre,363,"Damaturu, Yobe"
5578,Watermelon,fruit,1599,155,Vitamin Rich,365,"Nguru, Yobe"
5579,Watermelon,fruit,1304,192,High Fibre,368,"Gusau, Zamfara"
5580,Watermelon,fruit,1414,86,Vitamin Rich,371,"Kaura Namoda, Zamfara"
5581,Avocado,fruit,2077,119,High Fibre,3,"Aba, Abia"
5582,Avocado,fruit,2322,135,High Fibre,4,"Arochukwu, Abia"
5583,Avocado,fruit,712,142,Vitamin Rich,8,"Umuahia, Abia"
5584,Avocado,fruit,1309,138,High Fibre,10,"Jimeta, Adamawa"
5585,Avocado,fruit,1437,38,Vitamin Rich,13,"Mubi, Adamawa"
5586,Avocado,fruit,2244,35,Vitamin Rich,16,"Numan, Adamawa"
5587,Avocado,fruit,1132,153,Vitamin Rich,21,"Yola, Adamawa"
5588,Avocado,fruit,1507,122,Vitamin Rich,24,"Ikot Abasi, Akwa Ibom"
5589,Avocado,fruit,1362,190,Vitamin Rich,25,"Ikot Ekpene, Akwa Ibom"
5590,Avocado,fruit,1471,192,Vitamin Rich,29,"Oron, Akwa Ibom"
5591,Avocado,fruit,1140,184,High Fibre,32,"Uyo, Akwa Ibom"
5592,Avocado,fruit,1590,86,High Fibre,36,"Awka, Anambra"
5593,Avocado,fruit,615,147,Vitamin Rich,38,"Onitsha, Anambra"
5594,Avocado,fruit,595,20,High Fibre,40,"Azare, Bauchi"
5595,Avocado,fruit,1621,41,High Fibre,44,"Bauchi, Bauchi"
5596,Avocado,fruit,992,59,Vitamin Rich,47,"Jama'are, Bauchi"
5597,Avocado,fruit,1945,30,Vitamin Rich,51,"Katagum, Bauchi"
5598,Avocado,fruit,1316,91,Vitamin Rich,52,"Misau, Bauchi"
5599,Avocado,fruit,733,150,High Fibre,55,"Brass, Bayelsa"
5600,Avocado,fruit,988,20,High Fibre,58,"Makurdi, Benue"
5601,Avocado,fruit,2384,128,High Fibre,62,"Biu, Borno"
5602,Avocado,fruit,1869,191,High Fibre,64,"Dikwa, Borno"
5603,Avocado,fruit,2265,59,High Fibre,69,"Maiduguri, Borno"
5604,Avocado,fruit,1304,61,High Fibre,71,"Calabar, Cross River"
5605,Avocado,fruit,1648,41,High Fibre,75,"Ogoja, Cross River"
5606,Avocado,fruit,2289,195,Vitamin Rich,77,"Asaba, Delta"
5607,Avocado,fruit,1560,186,Vitamin Rich,79,"Burutu, Delta"
5608,Avocado,fruit,2157,94,Vitamin Rich,82,"Koko, Delta"
5609,Avocado,fruit,1890,119,High Fibre,85,"Sapele, Delta"
5610,Avocado,fruit,2467,50,Vitamin Rich,88,"Ughelli, Delta"
5611,Avocado,fruit,1381,162,Vitamin Rich,92,"Warri, Delta"
5612,Avocado,fruit,1749,125,High Fibre,94,"Abakaliki, Ebonyi"
5613,Avocado,fruit,2034,109,High Fibre,99,"Benin City, Edo"
5614,Avocado,fruit,1233,27,High Fibre,102,"Ado-Ekiti, Ekiti"
5615,Avocado,fruit,2439,125,Vitamin Rich,104,"Effon-Alaiye, Ekiti"
5616,Avocado,fruit,2076,158,Vitamin Rich,107,"Ikere-Ekiti, Ekiti"
5617,Avocado,fruit,2098,170,Vitamin Rich,109,"Enugu, Enugu"
5618,Avocado,fruit,2217,148,Vitamin Rich,114,"Nsukka, Enugu"
5619,Avocado,fruit,2076,62,Vitamin Rich,116,"Abuja, FCT"
5620,Avocado,fruit,1072,117,High Fibre,119,"Deba Habe, Gombe"
5621,Avocado,fruit,766,62,High Fibre,123,"Gombe, Gombe"
5622,Avocado,fruit,1538,183,High Fibre,126,"Kumo, Gombe"
5623,Avocado,fruit,2100,50,Vitamin Rich,127,"Owerri, Imo"
5624,Avocado,fruit,832,107,High Fibre,130,"Birnin Kudu, Jigawa"
5625,Avocado,fruit,1035,142,High Fibre,133,"Dutse, Jigawa"
5626,Avocado,fruit,1177,160,High Fibre,137,"Gumel, Jigawa"
5627,Avocado,fruit,1708,31,High Fibre,140,"Hadejia, Jigawa"
5628,Avocado,fruit,1938,54,High Fibre,144,"Kazaure, Jigawa"
5629,Avocado,fruit,1995,183,High Fibre,146,"Jemaa, Kaduna"
5630,Avocado,fruit,1778,141,Vitamin Rich,149,"Kaduna, Kaduna"
5631,Avocado,fruit,1445,130,High Fibre,151,"Zaria, Kaduna"
5632,Avocado,fruit,2460,166,High Fibre,156,"Kano, Kano"
5633,Avocado,fruit,1211,176,High Fibre,157,"Daura, Katsina"
5634,Avocado,fruit,727,32,High Fibre,160,"Katsina, Katsina"
5635,Avocado,fruit,2169,173,Vitamin Rich,163,"Argungu, Kebbi"
5636,Avocado,fruit,1833,164,High Fibre,166,"Birnin Kebbi, Kebbi"
5637,Avocado,fruit,1844,100,Vitamin Rich,170,"Gwandu, Kebbi"
5638,Avocado,fruit,1453,135,Vitamin Rich,172,"Yelwa, Kebbi"
5639,Avocado,fruit,1012,110,Vitamin Rich,175,"Idah, Kogi"
5640,Avocado,fruit,592,157,Vitamin Rich,179,"Kabba, Kogi"
5641,Avocado,fruit,1995,44,Vitamin Rich,182,"Lokoja, Kogi"
5642,Avocado,fruit,2391,91,Vitamin Rich,184,"Okene, Kogi"
5643,Avocado,fruit,794,34,Vitamin Rich,189,"Ilorin, Kwara"
5644,Avocado,fruit,797,152,High Fibre,190,"Jebba, Kwara"
5645,Avocado,fruit,824,68,Vitamin Rich,193,"Lafiagi, Kwara"
5646,Avocado,fruit,770,168,Vitamin Rich,198,"Offa, Kwara"
5647,Avocado,fruit,2338,36,Vitamin Rich,199,"Pategi, Kwara"
5648,Avocado,fruit,1729,59,Vitamin Rich,203,"Badagry, Lagos"
5649,Avocado,fruit,814,101,Vitamin Rich,206,"Epe, Lagos"
5650,Avocado,fruit,1068,134,Vitamin Rich,208,"Ikeja, Lagos"
5651,Avocado,fruit,1274,78,Vitamin Rich,211,"Ikorodu, Lagos"
5652,Avocado,fruit,830,129,High Fibre,214,"Lagos, Lagos"
5653,Avocado,fruit,1046,185,High Fibre,217,"Mushin, Lagos"
5654,Avocado,fruit,2435,200,Vitamin Rich,221,"Shomolu, Lagos"
5655,Avocado,fruit,1184,117,Vitamin Rich,225,"Keffi, Nasarawa"
5656,Avocado,fruit,1737,23,Vitamin Rich,226,"Lafia, Nasarawa"
5657,Avocado,fruit,651,193,High Fibre,230,"Nasarawa, Nasarawa"
5658,Avocado,fruit,2405,146,High Fibre,232,"Agaie, Niger"
5659,Avocado,fruit,2113,23,Vitamin Rich,237,"Baro, Niger"
5660,Avocado,fruit,2192,35,High Fibre,238,"Bida, Niger"
5661,Avocado,fruit,891,59,High Fibre,243,"Kontagora, Niger"
5662,Avocado,fruit,618,111,High Fibre,246,"Lapai, Niger"
5663,Avocado,fruit,816,93,Vitamin Rich,249,"Minna, Niger"
5664,Avocado,fruit,1627,50,Vitamin Rich,251,"Suleja, Niger"
5665,Avocado,fruit,2184,164,High Fibre,255,"Abeokuta, Ogun"
5666,Avocado,fruit,1296,76,Vitamin Rich,258,"Ijebu-Ode, Ogun"
5667,Avocado,fruit,1062,186,Vitamin Rich,260,"Ilaro, Ogun"
5668,Avocado,fruit,928,149,Vitamin Rich,264,"Shagamu, Ogun"
5669,Avocado,fruit,1478,62,Vitamin Rich,265,"Akure, Ondo"
5670,Avocado,fruit,2115,128,High Fibre,269,"Ikare, Ondo"
5671,Avocado,fruit,1255,33,High Fibre,273,"Oka-Akoko, Ondo"
5672,Avocado,fruit,610,200,Vitamin Rich,275,"Ondo, Ondo"
5673,Avocado,fruit,1080,193,Vitamin Rich,279,"Owo, Ondo"
5674,Avocado,fruit,2088,126,High Fibre,281,"Ede, Osun"
5675,Avocado,fruit,1874,73,High Fibre,285,"Ikire, Osun"
5676,Avocado,fruit,1160,158,High Fibre,286,"Ikirun, Osun"
5677,Avocado,fruit,1844,164,High Fibre,289,"Ila, Osun"
5678,Avocado,fruit,1662,169,Vitamin Rich,294,"Ile-Ife, Osun"
5679,Avocado,fruit,589,197,Vitamin Rich,295,"Ilesha, Osun"
5680,Avocado,fruit,1734,134,Vitamin Rich,300,"Ilobu, Osun"
5681,Avocado,fruit,901,170,High Fibre,303,"Inisa, Osun"
5682,Avocado,fruit,1525,115,High Fibre,305,"Iwo, Osun"
5683,Avocado,fruit,523,41,Vitamin Rich,309,"Oshogbo, Osun"
5684,Avocado,fruit,1472,125,Vitamin Rich,310,"Ibadan, Oyo"
5685,Avocado,fruit,2495,72,High Fibre,313,"Iseyin, Oyo"
5686,Avocado,fruit,871,84,Vitamin Rich,317,"Ogbomosho, Oyo"
5687,Avocado,fruit,644,54,High Fibre,320,"Oyo, Oyo"
5688,Avocado,fruit,2301,27,High Fibre,324,"Saki, Oyo"
5689,Avocado,fruit,761,99,Vitamin Rich,326,"Bukuru, Plateau"
5690,Avocado,fruit,1621,91,High Fibre,328,"Jos, Plateau"
5691,Avocado,fruit,1740,186,High Fibre,332,"Vom, Plateau"
5692,Avocado,fruit,1157,92,Vitamin Rich,334,"Wase, Plateau"
5693,Avocado,fruit,612,190,Vitamin Rich,339,"Bonny, Rivers"
5694,Avocado,fruit,1309,176,High Fibre,342,"Degema, Rivers"
5695,Avocado,fruit,828,169,High Fibre,345,"Okrika, Rivers"
5696,Avocado,fruit,1494,55,Vitamin Rich,346,"Port Harcourt, Rivers"
5697,Avocado,fruit,856,79,Vitamin Rich,349,"Sokoto, Sokoto"
5698,Avocado,fruit,815,88,High Fibre,352,"Ibi, Taraba"
5699,Avocado,fruit,1738,165,Vitamin Rich,355,"Jalingo, Taraba"
5700,Avocado,fruit,974,97,Vitamin Rich,359,"Muri, Taraba"
5701,Avocado,fruit,1390,120,Vitamin Rich,361,"Damaturu, Yobe"
5702,Avocado,fruit,592,121,Vitamin Rich,366,"Nguru, Yobe"
5703,Avocado,fruit,2069,65,High Fibre,368,"Gusau, Zamfara"
5704,Avocado,fruit,610,152,High Fibre,370,"Kaura Namoda, Zamfara"
5705,Guava,fruit,2262,168,Vitamin Rich,1,"Aba, Abia"
5706,Guava,fruit,1504,32,High Fibre,4,"Arochukwu, Abia"
5707,Guava,fruit,2079,150,High Fibre,8,"Umuahia, Abia"
5708,Guava,fruit,989,48,Vitamin Rich,11,"Jimeta, Adamawa"
5709,Guava,fruit,1335,168,High Fibre,14,"Mubi, Adamawa"
5710,Guava,fruit,1129,150,Vitamin Rich,18,"Numan, Adamawa"
5711,Guava,fruit,2465,141,High Fibre,21,"Yola, Adamawa"
5712,Guava,fruit,1153,29,Vitamin Rich,23,"Ikot Abasi, Akwa Ibom"
5713,Guava,fruit,2494,80,High Fibre,27,"Ikot Ekpene, Akwa Ibom"
5714,Guava,fruit,1943,71,Vitamin Rich,30,"Oron, Akwa Ibom"
5715,Guava,fruit,540,180,High Fibre,33,"Uyo, Akwa Ibom"
5716,Guava,fruit,714,179,Vitamin Rich,35,"Awka, Anambra"
5717,Guava,fruit,1875,171,High Fibre,37,"Onitsha, Anambra"
5718,Guava,fruit,631,137,High Fibre,41,"Azare, Bauchi"
5719,Guava,fruit,1045,44,High Fibre,43,"Bauchi, Bauchi"
5720,Guava,fruit,1042,77,Vitamin Rich,48,"Jama'are, Bauchi"
5721,Guava,fruit,746,86,High Fibre,49,"Katagum, Bauchi"
5722,Guava,fruit,1888,177,Vitamin Rich,53,"Misau, Bauchi"
5723,Guava,fruit,2338,78,Vitamin Rich,57,"Brass, Bayelsa"
5724,Guava,fruit,1878,195,High Fibre,58,"Makurdi, Benue"
5725,Guava,fruit,2211,36,High Fibre,62,"Biu, Borno"
5726,Guava,fruit,1597,26,High Fibre,65,"Dikwa, Borno"
5727,Guava,fruit,1922,107,Vitamin Rich,69,"Maiduguri, Borno"
5728,Guava,fruit,1842,185,High Fibre,72,"Calabar, Cross River"
5729,Guava,fruit,1849,82,Vitamin Rich,74,"Ogoja, Cross River"
5730,Guava,fruit,1078,103,High Fibre,77,"Asaba, Delta"
5731,Guava,fruit,2161,98,Vitamin Rich,80,"Burutu, Delta"
5732,Guava,fruit,1979,121,Vitamin Rich,83,"Koko, Delta"
5733,Guava,fruit,2307,78,Vitamin Rich,86,"Sapele, Delta"
5734,Guava,fruit,1761,170,Vitamin Rich,89,"Ughelli, Delta"
5735,Guava,fruit,2128,103,High Fibre,92,"Warri, Delta"
5736,Guava,fruit,2480,34,Vitamin Rich,96,"Abakaliki, Ebonyi"
5737,Guava,fruit,1634,38,Vitamin Rich,98,"Benin City, Edo"
5738,Guava,fruit,622,183,Vitamin Rich,101,"Ado-Ekiti, Ekiti"
5739,Guava,fruit,2025,125,High Fibre,104,"Effon-Alaiye, Ekiti"
5740,Guava,fruit,2093,122,Vitamin Rich,108,"Ikere-Ekiti, Ekiti"
5741,Guava,fruit,551,174,High Fibre,110,"Enugu, Enugu"
5742,Guava,fruit,2216,74,High Fibre,113,"Nsukka, Enugu"
5743,Guava,fruit,1823,80,Vitamin Rich,117,"Abuja, FCT"
5744,Guava,fruit,1075,69,Vitamin Rich,119,"Deba Habe, Gombe"
5745,Guava,fruit,1042,175,Vitamin Rich,122,"Gombe, Gombe"
5746,Guava,fruit,983,25,High Fibre,125,"Kumo, Gombe"
5747,Guava,fruit,2481,187,High Fibre,128,"Owerri, Imo"
5748,Guava,fruit,1673,46,High Fibre,132,"Birnin Kudu, Jigawa"
5749,Guava,fruit,1157,60,High Fibre,133,"Dutse, Jigawa"
5750,Guava,fruit,935,131,Vitamin Rich,136,"Gumel, Jigawa"
5751,Guava,fruit,2315,147,High Fibre,141,"Hadejia, Jigawa"
5752,Guava,fruit,1014,149,Vitamin Rich,142,"Kazaure, Jigawa"
5753,Guava,fruit,743,97,High Fibre,145,"Jemaa, Kaduna"
5754,Guava,fruit,2100,165,Vitamin Rich,148,"Kaduna, Kaduna"
5755,Guava,fruit,1454,166,Vitamin Rich,153,"Zaria, Kaduna"
5756,Guava,fruit,740,89,High Fibre,156,"Kano, Kano"
5757,Guava,fruit,2094,33,Vitamin Rich,159,"Daura, Katsina"
5758,Guava,fruit,1750,91,High Fibre,161,"Katsina, Katsina"
5759,Guava,fruit,1822,183,High Fibre,164,"Argungu, Kebbi"
5760,Guava,fruit,874,199,High Fibre,167,"Birnin Kebbi, Kebbi"
5761,Guava,fruit,1619,115,High Fibre,170,"Gwandu, Kebbi"
5762,Guava,fruit,1127,52,High Fibre,174,"Yelwa, Kebbi"
5763,Guava,fruit,856,82,Vitamin Rich,176,"Idah, Kogi"
5764,Guava,fruit,1059,136,High Fibre,179,"Kabba, Kogi"
5765,Guava,fruit,2118,83,High Fibre,181,"Lokoja, Kogi"
5766,Guava,fruit,2016,80,Vitamin Rich,185,"Okene, Kogi"
5767,Guava,fruit,972,159,High Fibre,187,"Ilorin, Kwara"
5768,Guava,fruit,1461,129,Vitamin Rich,192,"Jebba, Kwara"
5769,Guava,fruit,1413,128,Vitamin Rich,195,"Lafiagi, Kwara"
5770,Guava,fruit,1973,157,High Fibre,197,"Offa, Kwara"
5771,Guava,fruit,1787,89,Vitamin Rich,200,"Pategi, Kwara"
5772,Guava,fruit,2145,36,High Fibre,203,"Badagry, Lagos"
5773,Guava,fruit,1436,102,High Fibre,205,"Epe, Lagos"
5774,Guava,fruit,1809,102,High Fibre,208,"Ikeja, Lagos"
5775,Guava,fruit,2437,35,High Fibre,212,"Ikorodu, Lagos"
5776,Guava,fruit,1220,35,Vitamin Rich,214,"Lagos, Lagos"
5777,Guava,fruit,2351,118,High Fibre,217,"Mushin, Lagos"
5778,Guava,fruit,1747,30,High Fibre,220,"Shomolu, Lagos"
5779,Guava,fruit,1111,152,Vitamin Rich,224,"Keffi, Nasarawa"
5780,Guava,fruit,1033,170,High Fibre,228,"Lafia, Nasarawa"
5781,Guava,fruit,960,160,Vitamin Rich,230,"Nasarawa, Nasarawa"
5782,Guava,fruit,1587,75,High Fibre,232,"Agaie, Niger"
5783,Guava,fruit,598,38,High Fibre,237,"Baro, Niger"
5784,Guava,fruit,1566,141,Vitamin Rich,239,"Bida, Niger"
5785,Guava,fruit,2141,52,High Fibre,241,"Kontagora, Niger"
5786,Guava,fruit,1757,111,High Fibre,245,"Lapai, Niger"
5787,Guava,fruit,2221,163,High Fibre,248,"Minna, Niger"
5788,Guava,fruit,1728,56,High Fibre,250,"Suleja, Niger"
5789,Guava,fruit,1416,87,High Fibre,255,"Abeokuta, Ogun"
5790,Guava,fruit,1436,130,Vitamin Rich,256,"Ijebu-Ode, Ogun"
5791,Guava,fruit,1323,29,High Fibre,261,"Ilaro, Ogun"
5792,Guava,fruit,1045,174,High Fibre,264,"Shagamu, Ogun"
5793,Guava,fruit,742,30,Vitamin Rich,266,"Akure, Ondo"
5794,Guava,fruit,967,45,Vitamin Rich,268,"Ikare, Ondo"
5795,Guava,fruit,2175,37,Vitamin Rich,271,"Oka-Akoko, Ondo"
5796,Guava,fruit,2049,119,Vitamin Rich,274,"Ondo, Ondo"
5797,Guava,fruit,1523,75,High Fibre,278,"Owo, Ondo"
5798,Guava,fruit,1293,129,High Fibre,282,"Ede, Osun"
5799,Guava,fruit,797,108,High Fibre,283,"Ikire, Osun"
5800,Guava,fruit,792,136,Vitamin Rich,288,"Ikirun, Osun"
5801,Guava,fruit,1119,178,Vitamin Rich,290,"Ila, Osun"
5802,Guava,fruit,1599,82,High Fibre,293,"Ile-Ife, Osun"
5803,Guava,fruit,837,63,High Fibre,296,"Ilesha, Osun"
5804,Guava,fruit,1087,100,High Fibre,298,"Ilobu, Osun"
5805,Guava,fruit,1977,134,Vitamin Rich,301,"Inisa, Osun"
5806,Guava,fruit,1395,99,Vitamin Rich,304,"Iwo, Osun"
5807,Guava,fruit,1054,36,Vitamin Rich,309,"Oshogbo, Osun"
5808,Guava,fruit,807,110,Vitamin Rich,312,"Ibadan, Oyo"
5809,Guava,fruit,2313,96,High Fibre,313,"Iseyin, Oyo"
5810,Guava,fruit,1637,98,Vitamin Rich,318,"Ogbomosho, Oyo"
5811,Guava,fruit,1196,24,Vitamin Rich,321,"Oyo, Oyo"
5812,Guava,fruit,1424,71,Vitamin Rich,324,"Saki, Oyo"
5813,Guava,fruit,660,196,Vitamin Rich,327,"Bukuru, Plateau"
5814,Guava,fruit,2368,56,Vitamin Rich,329,"Jos, Plateau"
5815,Guava,fruit,2477,133,Vitamin Rich,332,"Vom, Plateau"
5816,Guava,fruit,1699,163,Vitamin Rich,334,"Wase, Plateau"
5817,Guava,fruit,752,32,High Fibre,339,"Bonny, Rivers"
5818,Guava,fruit,2183,106,Vitamin Rich,341,"Degema, Rivers"
5819,Guava,fruit,1142,165,High Fibre,345,"Okrika, Rivers"
5820,Guava,fruit,2002,75,High Fibre,346,"Port Harcourt, Rivers"
5821,Guava,fruit,2072,174,Vitamin Rich,349,"Sokoto, Sokoto"
5822,Guava,fruit,659,109,Vitamin Rich,353,"Ibi, Taraba"
5823,Guava,fruit,896,91,High Fibre,355,"Jalingo, Taraba"
5824,Guava,fruit,1012,87,Vitamin Rich,359,"Muri, Taraba"
5825,Guava,fruit,1683,163,High Fibre,363,"Damaturu, Yobe"
5826,Guava,fruit,1250,129,Vitamin Rich,366,"Nguru, Yobe"
5827,Guava,fruit,2088,130,Vitamin Rich,367,"Gusau, Zamfara"
5828,Guava,fruit,607,198,High Fibre,370,"Kaura Namoda, Zamfara"
5829,Palm oil,fat,2228,138,Healthy Fat,1,"Aba, Abia"
5830,Palm oil,fat,2244,35,Calcium Rich,6,"Arochukwu, Abia"
5831,Palm oil,fat,2203,200,Healthy Fat,9,"Umuahia, Abia"
5832,Palm oil,fat,1334,29,Calcium Rich,11,"Jimeta, Adamawa"
5833,Palm oil,fat,1624,178,High Energy,14,"Mubi, Adamawa"
5834,Palm oil,fat,824,35,High Energy,17,"Numan, Adamawa"
5835,Palm oil,fat,2001,185,Calcium Rich,20,"Yola, Adamawa"
5836,Palm oil,fat,2462,159,Calcium Rich,23,"Ikot Abasi, Akwa Ibom"
5837,Palm oil,fat,1137,190,Healthy Fat,25,"Ikot Ekpene, Akwa Ibom"
5838,Palm oil,fat,2141,98,High Energy,28,"Oron, Akwa Ibom"
5839,Palm oil,fat,1544,185,Healthy Fat,31,"Uyo, Akwa Ibom"
5840,Palm oil,fat,1001,129,Calcium Rich,35,"Awka, Anambra"
5841,Palm oil,fat,1502,134,High Energy,38,"Onitsha, Anambra"
5842,Palm oil,fat,763,55,Healthy Fat,42,"Azare, Bauchi"
5843,Palm oil,fat,1130,108,High Energy,43,"Bauchi, Bauchi"
5844,Palm oil,fat,2123,88,Calcium Rich,48,"Jama'are, Bauchi"
5845,Palm oil,fat,1272,193,Calcium Rich,51,"Katagum, Bauchi"
5846,Palm oil,fat,933,20,Healthy Fat,54,"Misau, Bauchi"
5847,Palm oil,fat,2368,130,Calcium Rich,56,"Brass, Bayelsa"
5848,Palm oil,fat,950,194,High Energy,59,"Makurdi, Benue"
5849,Palm oil,fat,2184,109,Calcium Rich,63,"Biu, Borno"
5850,Palm oil,fat,1152,166,Healthy Fat,65,"Dikwa, Borno"
5851,Palm oil,fat,1918,78,High Energy,67,"Maiduguri, Borno"
5852,Palm oil,fat,617,67,Calcium Rich,70,"Calabar, Cross River"
5853,Palm oil,fat,767,78,High Energy,75,"Ogoja, Cross River"
5854,Palm oil,fat,2041,136,Healthy Fat,78,"Asaba, Delta"
5855,Palm oil,fat,840,191,Healthy Fat,81,"Burutu, Delta"
5856,Palm oil,fat,774,133,Healthy Fat,83,"Koko, Delta"
5857,Palm oil,fat,2147,89,Calcium Rich,85,"Sapele, Delta"
5858,Palm oil,fat,1498,26,High Energy,89,"Ughelli, Delta"
5859,Palm oil,fat,539,47,High Energy,92,"Warri, Delta"
5860,Palm oil,fat,2156,43,Calcium Rich,94,"Abakaliki, Ebonyi"
5861,Palm oil,fat,1762,45,Healthy Fat,99,"Benin City, Edo"
5862,Palm oil,fat,2116,117,Calcium Rich,102,"Ado-Ekiti, Ekiti"
5863,Palm oil,fat,1715,27,High Energy,103,"Effon-Alaiye, Ekiti"
5864,Palm oil,fat,1868,85,High Energy,107,"Ikere-Ekiti, Ekiti"
5865,Palm oil,fat,1405,100,Healthy Fat,111,"Enugu, Enugu"
5866,Palm oil,fat,2392,50,Calcium Rich,114,"Nsukka, Enugu"
5867,Palm oil,fat,2219,44,High Energy,116,"Abuja, FCT"
5868,Palm oil,fat,1498,80,Calcium Rich,119,"Deba Habe, Gombe"
5869,Palm oil,fat,1490,194,Calcium Rich,123,"Gombe, Gombe"
5870,Palm oil,fat,1341,61,Healthy Fat,125,"Kumo, Gombe"
5871,Palm oil,fat,2455,157,Calcium Rich,129,"Owerri, Imo"
5872,Palm oil,fat,2290,23,Calcium Rich,130,"Birnin Kudu, Jigawa"
5873,Palm oil,fat,2357,76,Healthy Fat,134,"Dutse, Jigawa"
5874,Palm oil,fat,2467,38,Healthy Fat,137,"Gumel, Jigawa"
5875,Palm oil,fat,1366,32,High Energy,139,"Hadejia, Jigawa"
5876,Palm oil,fat,586,124,High Energy,142,"Kazaure, Jigawa"
5877,Palm oil,fat,670,87,Calcium Rich,146,"Jemaa, Kaduna"
5878,Palm oil,fat,577,148,Healthy Fat,149,"Kaduna, Kaduna"
5879,Palm oil,fat,1100,94,Calcium Rich,151,"Zaria, Kaduna"
5880,Palm oil,fat,754,70,Calcium Rich,154,"Kano, Kano"
5881,Palm oil,fat,2203,44,Healthy Fat,159,"Daura, Katsina"
5882,Palm oil,fat,1321,45,High Energy,160,"Katsina, Katsina"
5883,Palm oil,fat,1176,83,Healthy Fat,164,"Argungu, Kebbi"
5884,Palm oil,fat,1757,155,Calcium Rich,168,"Birnin Kebbi, Kebbi"
5885,Palm oil,fat,1769,70,Calcium Rich,170,"Gwandu, Kebbi"
5886,Palm oil,fat,608,89,Calcium Rich,173,"Yelwa, Kebbi"
5887,Palm oil,fat,1432,174,Calcium Rich,176,"Idah, Kogi"
5888,Palm oil,fat,1400,43,Calcium Rich,180,"Kabba, Kogi"
5889,Palm oil,fat,1091,37,Healthy Fat,183,"Lokoja, Kogi"
5890,Palm oil,fat,861,50,Calcium Rich,184,"Okene, Kogi"
5891,Palm oil,fat,1368,153,High Energy,187,"Ilorin, Kwara"
5892,Palm oil,fat,1820,23,Healthy Fat,190,"Jebba, Kwara"
5893,Palm oil,fat,2122,155,Healthy Fat,195,"Lafiagi, Kwara"
5894,Palm oil,fat,558,182,Calcium Rich,197,"Offa, Kwara"
5895,Palm oil,fat,1112,200,Calcium Rich,201,"Pategi, Kwara"
5896,Palm oil,fat,1729,145,High Energy,202,"Badagry, Lagos"
5897,Palm oil,fat,1327,63,Calcium Rich,206,"Epe, Lagos"
5898,Palm oil,fat,827,130,High Energy,210,"Ikeja, Lagos"
5899,Palm oil,fat,749,106,High Energy,212,"Ikorodu, Lagos"
5900,Palm oil,fat,866,186,Calcium Rich,216,"Lagos, Lagos"
5901,Palm oil,fat,2354,162,Healthy Fat,217,"Mushin, Lagos"
5902,Palm oil,fat,2434,63,Calcium Rich,221,"Shomolu, Lagos"
